"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","materialSampleID","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","individualCount","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","specimenFate","basisOfRecord","richness","sppAbun","siteAbun","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2","sampleType","testMethod","diagnosticLab","sampleRemarks","principalInvestigator","collectorList","expeditionCode","projectId"
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"18.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"23.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"20.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"juvenile","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"19.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"24.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,20,2013-12-20,2013-11-20,2013-10-21,"21.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,14,14,2.63905732961526,6.0842924118042,6.94420480728149,6.09460639953613,-0.131933593749977,2.138757324219,9.36394653320303,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2015,12,26,2015-12-26,2015-11-26,2015-10-27,"4216","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,3,3,1.09861228866811,5.45839309692383,5.85573244094849,6.47064304351807,2.61553344726605,-0.668005371093955,7.05007324218803,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2015,12,26,2015-12-26,2015-11-26,2015-10-27,"4218","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,3,3,1.09861228866811,5.45839309692383,5.85573244094849,6.47064304351807,2.61553344726605,-0.668005371093955,7.05007324218803,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"3.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"17.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"16.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"juvenile","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"15.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"juvenile","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"14.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"13.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"juvenile","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"12.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"11.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"10.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"9.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"juvenile","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"8.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"7.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"6.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"5.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"4.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"2.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,19,2013-12-19,2013-11-19,2013-10-20,"1.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,34,34,3.52636052461616,6.05050611495972,6.90167808532715,6.33884954452515,-0.170935058593955,3.859460449219,8.10305175781201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","MENDRISIO",45.927315,9.028099,47,2015,5,9,2015-05-09,2015-04-09,2015-03-10,"4PSTC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,7.89554452896118,7.8713755607605,8.19444465637207,15.698999023438,9.32045898437502,6.12911376953105,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","MENDRISIO",45.927315,9.028099,47,2015,5,9,2015-05-09,2015-04-09,2015-03-10,"3PSTC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,7.89554452896118,7.8713755607605,8.19444465637207,15.698999023438,9.32045898437502,6.12911376953105,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","MENDRISIO",45.927315,9.028099,47,2015,5,9,2015-05-09,2015-04-09,2015-03-10,"1PSTC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,7.89554452896118,7.8713755607605,8.19444465637207,15.698999023438,9.32045898437502,6.12911376953105,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","MENDRISIO",45.927315,9.028099,47,2015,5,9,2015-05-09,2015-04-09,2015-03-10,"2PSTC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,7.89554452896118,7.8713755607605,8.19444465637207,15.698999023438,9.32045898437502,6.12911376953105,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2015,12,20,2015-12-20,2015-11-20,2015-10-21,"4178","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,6,6,1.79175946922805,5.51368045806885,6.22335958480835,6.74937677383423,3.421472167969,5.15639648437502,4.21123657226605,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2015,12,20,2015-12-20,2015-11-20,2015-10-21,"4168","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,6,6,1.79175946922805,5.51368045806885,6.22335958480835,6.74937677383423,3.421472167969,5.15639648437502,4.21123657226605,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2015,12,20,2015-12-20,2015-11-20,2015-10-21,"4172","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,6,6,1.79175946922805,5.51368045806885,6.22335958480835,6.74937677383423,3.421472167969,5.15639648437502,4.21123657226605,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","LOCARNO",46.174407,8.741555,49,2015,5,12,2015-05-12,2015-04-12,2015-03-13,"1TC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,5.39824724197388,5.27419567108154,5.51032638549805,15.733178710938,9.90947875976605,4.38805541992201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","LOCARNO",46.174407,8.741555,49,2015,5,12,2015-05-12,2015-04-12,2015-03-13,"4TC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,5.39824724197388,5.27419567108154,5.51032638549805,15.733178710938,9.90947875976605,4.38805541992201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","LOCARNO",46.174407,8.741555,49,2015,5,12,2015-05-12,2015-04-12,2015-03-13,"3TC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,5.39824724197388,5.27419567108154,5.51032638549805,15.733178710938,9.90947875976605,4.38805541992201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","LOCARNO",46.174407,8.741555,49,2015,5,12,2015-05-12,2015-04-12,2015-03-13,"2TC","Triturus","carnifex","Triturus carnifex",1,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,8,8,2.07944154167984,5.39824724197388,5.27419567108154,5.51032638549805,15.733178710938,9.90947875976605,4.38805541992201,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Patrick Scimè","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"238.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"233.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"234.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"235.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"236.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"237.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"239.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"228.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"229.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"230.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"231.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2014,3,11,2014-03-11,2014-02-09,2014-01-10,"232.14","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","not determined",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,24,24,3.17805383034795,7.12091016769409,6.83142280578613,6.81324911117554,2.958581542969,-1.94632568359395,-1.07401123046895,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"40.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"42.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"43.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"44.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"45.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","male",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"46.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
"Switzerland","CHE","TICINO","BELLINZONA",46.159648,9.002659,48,2013,12,23,2013-12-23,2013-11-23,2013-10-24,"47.13","Salamandra","salamandra","Salamandra salamandra",3,NA,"adult","female",1,"Bsal","0","0",NA,0,"0","RELEASED","LivingSpecimen",1,70,70,4.24849524204936,6.27289724349976,6.68470001220703,6.91781902313232,1.29976806640605,-3.256842041016,10.151818847656,"swabbing",NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","bsal-tri",243
