materialSampleID,country,ADM0,ADM1,ADM2,ADM3,ADM4,Locality,N,E,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId,comments
Yuan1284,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1285,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1286,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1287,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1288,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1289,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1290,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1291,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1292,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1293,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1294,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1295,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1296,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1297,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1298,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1299,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1300,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1301,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1302,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1303,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1304,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1305,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1316,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1317,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1318,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1319,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1320,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1327,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1328,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1329,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1330,China,CHN,Zhejiang,Ningbo,Ninghai,Baixi,"Zhejiang, Ningbo, baixi",28.19946,120.56896,1/27/2017,2017,1,27,Paramesotriton,chinensis,Paramesotriton chinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1331,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1332,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1333,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1334,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1335,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1336,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1337,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1338,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1339,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1340,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1341,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1342,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1343,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1344,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1345,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1346,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1347,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1348,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1349,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1350,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1351,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1352,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1353,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1354,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1355,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1356,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1357,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1358,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1359,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1360,China,CHN,Zhejiang,Lishui,Jingning,Jingnan,"Zhejiang, Lishui, Jingning, Jingnan",27.714617,119.606217,2/8/2017,2017,2,8,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1421,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1422,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1423,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1424,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1425,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1426,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1427,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1428,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1429,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1430,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1431,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1432,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1433,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1434,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1435,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1436,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1437,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1438,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1439,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1440,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan1441,China,CHN,Guangdong,Shenzheng,Wutongshan,,"Guangdong, Shenzheng, Wutongshan",22.59101,114.1984,2/14/2017,2017,2,14,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,,,,swab,stream,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
