"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","locationRemarks","coordinateUncertaintyInMeters","Elevation","soilMoisture","materialSampleID","yearCollected","monthCollected","dayCollected","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","occurrenceRemarks","individualCount","specimenDisposition","diagnosticLab","sampleType","testMethod","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","basisOfRecord","eventRemarks","tmin","tmax","prec","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","collectorList","principalInvestigator","Sample_bcid","expeditionCode","projectId"
"Belgium",NA,NA,NA,50.977754,3.906544,NA,NA,NA,NA,"2016_BEL_07",2016,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.977754,3.906544,NA,NA,NA,NA,"2015_BEL_07",2015,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Spitzen-van der Sluijs et al. 2016","",NA
"Belgium",NA,NA,NA,50.769532,3.936635,NA,NA,NA,NA,"2017_BEL_34",2017,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.769532,3.936635,NA,NA,NA,NA,"2016_BEL_08",2016,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.769532,3.936635,NA,NA,NA,NA,"2015_BEL_08",2015,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Spitzen-van der Sluijs et al. 2016","",NA
"Belgium",NA,NA,NA,50.45155,6.103064,NA,NA,NA,NA,"2014_BEL_02",2014,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,TRUE,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Spitzen-van der Sluijs et al. 2016","",NA
"Belgium",NA,NA,NA,50.17741,5.22195,NA,NA,NA,NA,"2016_BEL_09",2016,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.594909,5.542909,NA,NA,NA,NA,"2017_BEL_35",2017,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.528162,5.825166,NA,NA,NA,NA,"2017_BEL_36",2017,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,31,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.54141,5.782921,NA,NA,NA,NA,"2017_BEL_37",2017,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,30,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Belgium",NA,NA,NA,50.56712,5.247461,NA,NA,NA,NA,"2018_BEL_02",2018,NA,NA,"Salamandra","salamandra","Salamandra salamandra",NA,NA,NA,NA,NA,36,NA,NA,NA,NA,"Bsal",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wouter Beukema","Unpublished","",NA
"Peru",NA,NA,NA,-12.88908,-71.40955,NA,30,560,NA,"90.14",2014,1,23,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv290.14","bsal-tri",243
"Peru",NA,NA,NA,-12.88882,-71.40994,NA,30,566,NA,"82.14",2014,1,23,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv282.14","bsal-tri",243
"Peru",NA,NA,NA,-13.02557,-71.48136,NA,30,915,NA,"303.15",2015,1,20,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2303.15","bsal-tri",243
"Peru",NA,NA,NA,-13.02519,-71.48203,NA,30,930,NA,"954.14",2014,7,3,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2954.14","bsal-tri",243
"Peru",NA,NA,NA,-12.89652,-71.40943,NA,30,520,NA,"V31.13",2013,6,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V31.13","bsal-tri",243
"Peru",NA,NA,NA,-13.02559,-71.48106,NA,30,920,NA,"278.14",2014,6,3,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2278.14","bsal-tri",243
"Peru",NA,NA,NA,-12.88812,-71.40716,NA,30,560,NA,"V193.13",2013,7,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V193.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88812,-71.40716,NA,30,560,NA,"V191.13",2013,7,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V191.13","bsal-tri",243
"Peru",NA,NA,NA,-13.02477,-71.4825,NA,30,960,NA,"956.14",2014,7,3,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2956.14","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4156",2015,12,18,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24156","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4154",2015,12,18,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24154","bsal-tri",243
"Peru",NA,NA,NA,-12.88857,-71.40833,NA,30,550,NA,"1172.14",2014,7,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv21172.14","bsal-tri",243
"Peru",NA,NA,NA,-12.88855,-71.40884,NA,30,565,NA,"1171.14",2014,7,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv21171.14","bsal-tri",243
"Peru",NA,NA,NA,-12.88817,-71.40729,NA,30,560,NA,"V190.13",2013,7,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V190.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88817,-71.40729,NA,30,560,NA,"V188.13",2013,7,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V188.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88817,-71.40729,NA,30,560,NA,"V187.13",2013,7,15,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V187.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88791,-71.40581,NA,30,550,NA,"1166.14",2014,7,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv21166.14","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"22.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv222.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"18.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv218.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"23.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv223.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"20.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv220.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"19.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv219.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"24.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv224.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"21.13",2013,12,20,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv221.13","bsal-tri",243
"Peru",NA,NA,NA,-13.02578,-71.4949,NA,30,1010,NA,"191.14",2014,1,28,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2191.14","bsal-tri",243
"Peru",NA,NA,NA,-12.86924,-71.4266,NA,30,655,NA,"144.14",2014,1,27,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2144.14","bsal-tri",243
"Peru",NA,NA,NA,-12.90034,-71.40665,NA,30,560,NA,"V146.13",2013,7,6,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V146.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88914,-71.41015,NA,30,550,NA,"V85.13",2013,6,24,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V85.13","bsal-tri",243
"Peru",NA,NA,NA,-12.89034,-71.40745,NA,30,560,NA,"V142.13",2013,7,6,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V142.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4216",2015,12,26,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24216","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4218",2015,12,26,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24218","bsal-tri",243
"Peru",NA,NA,NA,-12.88819,-71.40742,NA,30,550,NA,"1173.14",2014,7,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv21173.14","bsal-tri",243
"Peru",NA,NA,NA,-12.89034,-71.40364,NA,30,540,NA,"V171.13",2013,7,12,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V171.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88928,-71.4102,NA,30,550,NA,"V84.13",2013,6,24,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V84.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88928,-71.4102,NA,30,550,NA,"V87.13",2013,6,24,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V87.13","bsal-tri",243
"Peru",NA,NA,NA,-12.89362,-71.41267,NA,30,550,NA,"V152.13",2013,7,7,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V152.13","bsal-tri",243
"Peru",NA,NA,NA,-12.86911,-71.42653,NA,30,655,NA,"145.14",2014,1,27,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2145.14","bsal-tri",243
"Peru",NA,NA,NA,-12.90034,-71.40598,NA,30,573,NA,"563.15",2015,6,12,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2563.15","bsal-tri",243
"Peru",NA,NA,NA,-12.88834,-71.40893,NA,30,560,NA,"V263.13",2013,7,27,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Baruch & Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2V263.13","bsal-tri",243
"Peru",NA,NA,NA,-13.02557,-71.48162,NA,30,920,NA,"355.15",2015,5,25,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2355.15","bsal-tri",243
"Peru",NA,NA,NA,-12.8889,-71.40907,NA,30,537,NA,"83.14",2014,1,23,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv283.14","bsal-tri",243
