principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1041_Obunk_2018_017,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu218e96097ac5a64e8bc819d0f91f850f5,https://n2t.net/ark:/21547/Dgt2BsalGer1041_Obunk_2018_017,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1025_Obunk_2018_001,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu260c381570ea6630d9a3cf866d995da3e,https://n2t.net/ark:/21547/Dgt2BsalGer1025_Obunk_2018_001,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1026_Obunk_2018_002,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu229c21315087b6c9a7903522148a38d9c,https://n2t.net/ark:/21547/Dgt2BsalGer1026_Obunk_2018_002,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1027_Obunk_2018_003,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a07fb62d8e5afe1c52537216cfad72ff,https://n2t.net/ark:/21547/Dgt2BsalGer1027_Obunk_2018_003,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1028_Obunk_2018_004,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e81ea46c65f4afef27222cef61e7e11e,https://n2t.net/ark:/21547/Dgt2BsalGer1028_Obunk_2018_004,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1029_Obunk_2018_005,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27d371cfffec134664ffc3ec0391193b8,https://n2t.net/ark:/21547/Dgt2BsalGer1029_Obunk_2018_005,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1030_Obunk_2018_006,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2667b675a53d7a12aaaa201b93354c40f,https://n2t.net/ark:/21547/Dgt2BsalGer1030_Obunk_2018_006,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1031_Obunk_2018_007,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ba8ff8ef10b70319bcf74aa2e254a3ca,https://n2t.net/ark:/21547/Dgt2BsalGer1031_Obunk_2018_007,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1032_Obunk_2018_008,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2533ba6c4493187c604c0c6b5b19fda8d,https://n2t.net/ark:/21547/Dgt2BsalGer1032_Obunk_2018_008,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1038_Obunk_2018_014,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fb01acec14dd73fd402a75d179df5147,https://n2t.net/ark:/21547/Dgt2BsalGer1038_Obunk_2018_014,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1039_Obunk_2018_015,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2deba09e98c7c74cae6b82c24bb141be9,https://n2t.net/ark:/21547/Dgt2BsalGer1039_Obunk_2018_015,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1042_Obunk_2018_018,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23932abb44e29d5a947c78918daf2ad33,https://n2t.net/ark:/21547/Dgt2BsalGer1042_Obunk_2018_018,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1040_Obunk_2018_016,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,21,,,,Universities Trier and Braunschweig,,,,,,6/21/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2928db8f993a61fedcd36541ca72366b2,https://n2t.net/ark:/21547/Dgt2BsalGer1040_Obunk_2018_016,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1055_OM_2018_001,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2216e853bdcc417144163422dabc03981,https://n2t.net/ark:/21547/Dgt2BsalGer1055_OM_2018_001,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1056_OM_2018_002,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu205a83e73ce168fa2e9a12c6857b03013,https://n2t.net/ark:/21547/Dgt2BsalGer1056_OM_2018_002,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1057_OM_2018_003,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24053c0f6e02c902e31ce0ec094ba723f,https://n2t.net/ark:/21547/Dgt2BsalGer1057_OM_2018_003,2014-2020,354
Bsal Consortium Germany,Germany,Omerbach,2018,50.75414,6.307838,BsalGer1058_OM_2018_004,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,10,,,,Universities Trier and Braunschweig,,,,,,4/10/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c3c3ecba45bbf0614b8bcfeaa18c3070,https://n2t.net/ark:/21547/Dgt2BsalGer1058_OM_2018_004,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0419_FB_2018_008,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ce6e437fac52777a50c0e40653aaf342,https://n2t.net/ark:/21547/Dgt2BsalGer0419_FB_2018_008,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0415_FB_2018_004,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d5dfdef4a7aa94c088d1201dd4bc49fc,https://n2t.net/ark:/21547/Dgt2BsalGer0415_FB_2018_004,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0418_FB_2018_007,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ff2a3eab1f7f41e06c10f5e0edabdd95,https://n2t.net/ark:/21547/Dgt2BsalGer0418_FB_2018_007,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0417_FB_2018_006,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu280ceb2c1879e6d1442edfdc24b42098e,https://n2t.net/ark:/21547/Dgt2BsalGer0417_FB_2018_006,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0416_FB_2018_005,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu242d1bf26c4fe3bd5f5129017cc69f257,https://n2t.net/ark:/21547/Dgt2BsalGer0416_FB_2018_005,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0413_FB_2018_002,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23f22b52801e03d24ee2470e538656e8c,https://n2t.net/ark:/21547/Dgt2BsalGer0413_FB_2018_002,2014-2020,354
Bsal Consortium Germany,Germany,Fleißbach,2018,49.880861,6.338427,BsalGer0414_FB_2018_003,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,4,,,,Universities Trier and Braunschweig,,,,,,4/4/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu21a8f361c5ad9501f757d9ef90522dd86,https://n2t.net/ark:/21547/Dgt2BsalGer0414_FB_2018_003,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1576_WB_2018_008,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fde43d9f15dc0b6b34f78cfa6adc1a31,https://n2t.net/ark:/21547/Dgt2BsalGer1576_WB_2018_008,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1575_WB_2018_007,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a12d4102a95e23c562e94805b8515b1b,https://n2t.net/ark:/21547/Dgt2BsalGer1575_WB_2018_007,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1574_WB_2018_006,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27e8bbf0a3d68e14f7b7a04591cd9d0ae,https://n2t.net/ark:/21547/Dgt2BsalGer1574_WB_2018_006,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1573_WB_2018_005,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f442ce66149a771f609714d558c19a84,https://n2t.net/ark:/21547/Dgt2BsalGer1573_WB_2018_005,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1572_WB_2018_004,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e56a1cc3ae9e4444496e5dffeeb3151f,https://n2t.net/ark:/21547/Dgt2BsalGer1572_WB_2018_004,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1571_WB_2018_003,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bf5f36fc2e4ccf14f346ac56d18c8f33,https://n2t.net/ark:/21547/Dgt2BsalGer1571_WB_2018_003,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1570_WB_2018_002,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fb353dd3f7ce6406f32a5fc594c61ebd,https://n2t.net/ark:/21547/Dgt2BsalGer1570_WB_2018_002,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1569_WB_2018_001,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d05d97fc84933c86b2d5d98be62c3617,https://n2t.net/ark:/21547/Dgt2BsalGer1569_WB_2018_001,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1596_WB_2018_028,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu26262f55342dd2a0e0bcd59f78ad86b54,https://n2t.net/ark:/21547/Dgt2BsalGer1596_WB_2018_028,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1597_WB_2018_029,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu26522092fb53f6b80244b5a4b113043eb,https://n2t.net/ark:/21547/Dgt2BsalGer1597_WB_2018_029,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1577_WB_2018_009,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20ab03fdcb51e12b2cb672d821a44c1d6,https://n2t.net/ark:/21547/Dgt2BsalGer1577_WB_2018_009,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1583_WB_2018_015,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c2bc3954b542c5b00f72704c44efb09e,https://n2t.net/ark:/21547/Dgt2BsalGer1583_WB_2018_015,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1584_WB_2018_016,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bff7b54c52c154bd82d3ef87d79981d1,https://n2t.net/ark:/21547/Dgt2BsalGer1584_WB_2018_016,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1585_WB_2018_017,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2cf531212ad4d89f66c44cf7cb2d4fa5e,https://n2t.net/ark:/21547/Dgt2BsalGer1585_WB_2018_017,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1586_WB_2018_018,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bd10b165532cd4bd0b08f7390b7d5beb,https://n2t.net/ark:/21547/Dgt2BsalGer1586_WB_2018_018,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1587_WB_2018_018,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c4a095fb4ed977254d1451f4cdfbfc6b,https://n2t.net/ark:/21547/Dgt2BsalGer1587_WB_2018_018,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1588_WB_2018_020,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27577cedfcf0d0d23bf1efa9718d420a9,https://n2t.net/ark:/21547/Dgt2BsalGer1588_WB_2018_020,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1589_WB_2018_021,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ff1068390e83e45bff0b0b2639a10cac,https://n2t.net/ark:/21547/Dgt2BsalGer1589_WB_2018_021,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1590_WB_2018_022,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2be41a45403c7c57fa327f56693a07243,https://n2t.net/ark:/21547/Dgt2BsalGer1590_WB_2018_022,2014-2020,354
Bsal Consortium Germany,Germany,Frenk/Weberbach,2018,50.735089,6.359651,BsalGer1591_WB_2018_023,LivingSpecimen,Bufo,bufo,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu21e54c152c0c84140e19f74285e244a47,https://n2t.net/ark:/21547/Dgt2BsalGer1591_WB_2018_023,2014-2020,354
